"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G36005904077003","19","5","360594077003"
"G36005904077004","10","3","360594077004"
"G36005904078011","12","4","360594078011"
"G36005904078012","14","4","360594078012"
"G36005904078013","12","4","360594078013"
"G36005904078014","15","4","360594078014"
"G36005904078021","GQ","GQ","360594078021"
"G36005904079001","9","3","360594079001"
"G36005904079002","12","4","360594079002"
"G36005904079003","33","7","360594079003"
"G36005904079004","10","3","360594079004"
"G36005904080001","13","4","360594080001"
"G36005904080002","10","3","360594080002"
"G36005904080003","19","5","360594080003"
"G36005904080004","12","4","360594080004"
"G36005904080005","12","4","360594080005"
"G36005904080006","16","4","360594080006"
"G36005904081001","13","4","360594081001"
"G36005904081002","21","5","360594081002"
"G36005904081003","12","4","360594081003"
"G36005904081004","10","3","360594081004"
"G36005904081005","11","3","360594081005"
"G36005904081006","10","3","360594081006"
"G36005904082001","13","4","360594082001"
"G36005904082002","12","4","360594082002"
"G36005904082003","10","3","360594082003"
"G36005904082004","14","4","360594082004"
"G36005904082005","12","4","360594082005"
"G36005904082006","14","4","360594082006"
"G36005904082007","25","6","360594082007"
"G36005904083001","11","3","360594083001"
"G36005904083002","13","4","360594083002"
"G36005904083003","16","4","360594083003"
"G36005904083004","18","5","360594083004"
"G36005904083005","17","5","360594083005"
"G36005904083006","17","5","360594083006"
"G36005904083007","23","6","360594083007"
"G36005904084001","12","4","360594084001"
"G36005904084002","11","3","360594084002"
"G36005904084003","13","4","360594084003"
"G36005904084004","11","3","360594084004"
"G36005904085001","12","4","360594085001"
"G36005904085002","10","3","360594085002"
"G36005904085003","8","3","360594085003"
"G36005904085004","12","4","360594085004"
"G36005904085005","14","4","360594085005"
"G36005904086001","20","5","360594086001"
"G36005904086002","16","4","360594086002"
"G36005904086003","18","5","360594086003"
"G36005904087001","14","4","360594087001"
"G36005904087002","14","4","360594087002"
"G36005904087003","19","5","360594087003"
"G36005904087004","13","4","360594087004"
"G36005904087005","14","4","360594087005"
"G36005904087006","11","3","360594087006"
"G36005904088001","21","5","360594088001"
"G36005904088002","17","5","360594088002"
"G36005904088003","20","5","360594088003"
"G36005904088004","16","4","360594088004"
"G36005904088005","15","4","360594088005"
"G36005904088006","13","4","360594088006"
"G36005904089001","20","5","360594089001"
"G36005904089002","17","5","360594089002"
"G36005904089003","15","4","360594089003"
"G36005904089004","16","4","360594089004"
"G36005904089005","19","5","360594089005"
"G36005904090001","16","4","360594090001"
"G36005904090002","20","5","360594090002"
"G36005904090003","22","5","360594090003"
"G36005904090004","20","5","360594090004"
"G36005904090005","22","5","360594090005"
"G36005904091001","19","5","360594091001"
"G36005904091002","20","5","360594091002"
"G36005904091003","20","5","360594091003"
"G36005904091004","18","5","360594091004"
"G36005904091005","21","5","360594091005"
"G36005904092001","11","3","360594092001"
"G36005904092002","17","5","360594092002"
"G36005904092003","16","4","360594092003"
"G36005904092004","15","4","360594092004"
"G36005904092005","22","5","360594092005"
"G36005904092006","27","6","360594092006"
"G36005904093001","17","5","360594093001"
"G36005904093002","17","5","360594093002"
"G36005904093003","20","5","360594093003"
"G36005904093004","17","5","360594093004"
"G36005904094001","14","4","360594094001"
"G36005904094002","16","4","360594094002"
"G36005904094003","15","4","360594094003"
"G36005904095001","14","4","360594095001"
"G36005904095002","13","4","360594095002"
"G36005904095003","15","4","360594095003"
"G36005904096001","13","4","360594096001"
"G36005904096002","14","4","360594096002"
"G36005904096003","15","4","360594096003"
"G36005904096004","14","4","360594096004"
"G36005904097001","17","5","360594097001"
"G36005904097002","14","4","360594097002"
"G36005904097003","11","3","360594097003"
"G36005904097004","15","4","360594097004"
"G36005904098001","19","5","360594098001"
"G36005904098002","17","5","360594098002"
"G36005904098003","14","4","360594098003"
"G36005904098004","14","4","360594098004"
"G36005904099001","30","6","360594099001"
"G36005904099002","18","5","360594099002"
"G36005904099003","18","5","360594099003"
"G36005904099004","15","4","360594099004"
"G36005904099005","10","3","360594099005"
"G36005904099006","14","4","360594099006"
"G36005904100001","18","5","360594100001"
"G36005904100002","15","4","360594100002"
"G36005904100003","13","4","360594100003"
"G36005904101001","10","3","360594101001"
"G36005904101002","19","5","360594101002"
"G36005904101003","12","4","360594101003"
"G36005904101004","13","4","360594101004"
"G36005904101005","11","3","360594101005"
"G36005904101006","14","4","360594101006"
"G36005904102001","15","4","360594102001"
"G36005904102002","14","4","360594102002"
"G36005904102003","15","4","360594102003"
"G36005904102004","12","4","360594102004"
"G36005904103001","18","5","360594103001"
"G36005904103002","15","4","360594103002"
"G36005904103003","17","5","360594103003"
"G36005904103004","14","4","360594103004"
"G36005904103005","16","4","360594103005"
"G36005904104001","16","4","360594104001"
"G36005904104002","19","5","360594104002"
"G36005904104003","16","4","360594104003"
"G36005904104004","16","4","360594104004"
"G36005904105001","22","5","360594105001"
"G36005904105002","28","6","360594105002"
"G36005904105003","14","4","360594105003"
"G36005904105004","16","4","360594105004"
"G36005904105005","22","5","360594105005"
"G36005904105006","14","4","360594105006"
"G36005904106001","16","4","360594106001"
"G36005904106002","12","4","360594106002"
"G36005904106003","15","4","360594106003"
"G36005904106004","18","5","360594106004"
"G36005904106005","9","3","360594106005"
"G36005904106006","13","4","360594106006"
"G36005904106007","21","5","360594106007"
"G36005904107001","8","3","360594107001"
"G36005904107002","21","5","360594107002"
"G36005904107003","13","4","360594107003"
"G36005904107004","11","3","360594107004"
"G36005904107005","12","4","360594107005"
"G36005904107006","20","5","360594107006"
"G36005904108001","18","5","360594108001"
"G36005904108002","18","5","360594108002"
"G36005904108003","16","4","360594108003"
"G36005904108004","16","4","360594108004"
"G36005904109001","21","5","360594109001"
"G36005904109002","12","4","360594109002"
"G36005904109003","12","4","360594109003"
"G36005904109004","7","2","360594109004"
"G36005904110001","23","6","360594110001"
"G36005904110002","17","5","360594110002"
"G36005904110003","25","6","360594110003"
"G36005904110004","11","3","360594110004"
"G36005904110005","17","5","360594110005"
"G36005904111001","20","5","360594111001"
"G36005904111002","36","7","360594111002"
"G36005904111003","22","5","360594111003"
"G36005904111004","25","6","360594111004"
"G36005904112001","6","2","360594112001"
"G36005904112002","14","4","360594112002"
"G36005904112003","10","3","360594112003"
"G36005904112004","11","3","360594112004"
"G36005904112005","18","5","360594112005"
"G36005904113011","5","2","360594113011"
"G36005904113012","5","2","360594113012"
"G36005904113013","5","2","360594113013"
"G36005904113021","6","2","360594113021"
"G36005904113022","5","2","360594113022"
"G36005904113023","4","2","360594113023"
"G36005904113024","7","2","360594113024"
"G36005904113025","7","2","360594113025"
"G36005904114001","3","1","360594114001"
"G36005904114002","4","2","360594114002"
"G36005904114003","6","2","360594114003"
"G36005904114004","7","2","360594114004"
"G36005904114005","6","2","360594114005"
"G36005904114006","3","1","360594114006"
"G36005904115001","2","1","360594115001"
"G36005904115002","2","1","360594115002"
"G36005904115003","2","1","360594115003"
"G36005904116001","2","1","360594116001"
"G36005904116002","1","1","360594116002"
"G36005904116003","2","1","360594116003"
"G36005904116004","17","5","360594116004"
"G36005904116005","8","3","360594116005"
"G36005904117001","35","7","360594117001"
"G36005904117002","8","3","360594117002"
"G36005904117003","23","6","360594117003"
"G36005904117004","7","2","360594117004"
"G36005904117005","41","7","360594117005"
"G36005904118001","11","3","360594118001"
"G36005904118002","10","3","360594118002"
"G36005904118003","11","3","360594118003"
"G36005904118004","10","3","360594118004"
"G36005904118005","29","6","360594118005"
"G36005904118006","30","6","360594118006"
"G36005904119011","30","6","360594119011"
"G36005904119012","12","4","360594119012"
"G36005904119013","19","5","360594119013"
"G36005904119021","14","4","360594119021"
"G36005904119022","9","3","360594119022"
"G36005904119023","13","4","360594119023"
"G36005904120001","15","4","360594120001"
"G36005904120002","11","3","360594120002"
"G36005904120003","17","5","360594120003"
"G36005904120004","17","5","360594120004"
"G36005904120005","14","4","360594120005"
"G36005904120006","6","2","360594120006"
"G36005904121001","22","5","360594121001"
"G36005904121002","19","5","360594121002"
"G36005904121003","57","8","360594121003"
"G36005904121004","14","4","360594121004"
"G36005904121005","14","4","360594121005"
"G36005904122001","12","4","360594122001"
"G36005904122002","19","5","360594122002"
"G36005904122003","23","6","360594122003"
"G36005904122004","13","4","360594122004"
"G36005904122005","6","2","360594122005"
"G36005904123011","13","4","360594123011"
"G36005904123012","18","5","360594123012"
"G36005904123021","9","3","360594123021"
"G36005904123022","6","2","360594123022"
"G36005904123023","7","2","360594123023"
"G36005904123024","16","4","360594123024"
"G36005904124001","6","2","360594124001"
"G36005904124002","13","4","360594124002"
"G36005904124003","26","6","360594124003"
"G36005904124004","38","7","360594124004"
"G36005904124005","21","5","360594124005"
"G36005904125001","7","2","360594125001"
"G36005904125002","3","1","360594125002"
"G36005904125003","6","2","360594125003"
"G36005904126001","3","1","360594126001"
"G36005904126002","3","1","360594126002"
"G36005904126003","3","1","360594126003"
"G36005904127001","8","3","360594127001"
"G36005904127002","4","2","360594127002"
"G36005904127003","6","2","360594127003"
"G36005904128001","23","6","360594128001"
"G36005904128002","16","4","360594128002"
"G36005904128003","6","2","360594128003"
"G36005904129001","19","5","360594129001"
"G36005904129002","20","5","360594129002"
"G36005904129003","15","4","360594129003"
"G36005904129004","16","4","360594129004"
"G36005904130011","17","5","360594130011"
"G36005904130012","16","4","360594130012"
"G36005904130013","20","5","360594130013"
"G36005904130021","21","5","360594130021"
"G36005904130022","13","4","360594130022"
"G36005904130023","17","5","360594130023"
"G36005904130024","10","3","360594130024"
"G36005904131001","10","3","360594131001"
"G36005904131002","20","5","360594131002"
"G36005904131003","7","2","360594131003"
"G36005904131004","13","4","360594131004"
"G36005904131005","14","4","360594131005"
"G36005904132001","12","4","360594132001"
"G36005904132002","16","4","360594132002"
"G36005904132003","23","6","360594132003"
"G36005904132004","16","4","360594132004"
"G36005904132005","20","5","360594132005"
"G36005904133001","9","3","360594133001"
"G36005904133002","13","4","360594133002"
"G36005904133003","23","6","360594133003"
"G36005904133004","15","4","360594133004"
"G36005904133005","12","4","360594133005"
"G36005904133006","13","4","360594133006"
"G36005904133007","9","3","360594133007"
"G36005904134001","12","4","360594134001"
"G36005904134002","8","3","360594134002"
"G36005904134003","7","2","360594134003"
"G36005904134004","14","4","360594134004"
"G36005904135001","18","5","360594135001"
"G36005904135002","15","4","360594135002"
"G36005904135003","17","5","360594135003"
"G36005904135004","16","4","360594135004"
"G36005904135005","17","5","360594135005"
"G36005904135006","25","6","360594135006"
"G36005904136001","12","4","360594136001"
"G36005904136002","19","5","360594136002"
"G36005904136003","22","5","360594136003"
"G36005904136004","17","5","360594136004"
"G36005904136005","13","4","360594136005"
"G36005904137001","20","5","360594137001"
"G36005904137002","13","4","360594137002"
"G36005904137003","16","4","360594137003"
"G36005904137004","26","6","360594137004"
"G36005904137005","13","4","360594137005"
"G36005904138031","17","5","360594138031"
"G36005904138032","21","5","360594138032"
"G36005904138033","22","5","360594138033"
"G36005904138034","13","4","360594138034"
"G36005904138041","11","3","360594138041"
"G36005904138042","9","3","360594138042"
"G36005904138043","19","5","360594138043"
"G36005904139001","30","6","360594139001"
"G36005904139002","24","6","360594139002"
"G36005904139003","31","6","360594139003"
"G36005904139004","22","5","360594139004"
"G36005904139005","30","6","360594139005"
"G36005904140011","32","7","360594140011"
"G36005904140012","31","6","360594140012"
"G36005904140013","37","7","360594140013"
"G36005904140014","37","7","360594140014"
"G36005904140021","29","6","360594140021"
"G36005904140022","21","5","360594140022"
"G36005904140023","33","7","360594140023"
"G36005904141001","28","6","360594141001"
"G36005904141002","25","6","360594141002"
"G36005904141003","23","6","360594141003"
"G36005904141004","18","5","360594141004"
"G36005904141005","23","6","360594141005"
"G36005904141006","18","5","360594141006"
"G36005904142011","24","6","360594142011"
"G36005904142012","14","4","360594142012"
"G36005904142013","63","8","360594142013"
"G36005904142021","35","7","360594142021"
"G36005904142022","28","6","360594142022"
"G36005904142023","25","6","360594142023"
"G36005904142024","44","7","360594142024"
"G36005904143011","56","8","360594143011"
"G36005904143012","13","4","360594143012"
"G36005904143031","40","7","360594143031"
"G36005904143032","25","6","360594143032"
"G36005904143033","16","4","360594143033"
"G36005904143034","16","4","360594143034"
"G36005904143041","32","7","360594143041"
"G36005904143042","42","7","360594143042"
"G36005904144001","25","6","360594144001"
"G36005904144002","26","6","360594144002"
"G36005904144003","28","6","360594144003"
"G36005904144004","34","7","360594144004"
"G36005904144005","23","6","360594144005"
"G36005904145011","22","5","360594145011"
"G36005904145012","19","5","360594145012"
"G36005904145013","21","5","360594145013"
"G36005904145014","18","5","360594145014"
"G36005904145021","20","5","360594145021"
"G36005904145022","36","7","360594145022"
"G36005904145023","35","7","360594145023"
"G36005904146001","12","4","360594146001"
"G36005904146002","11","3","360594146002"
"G36005904146003","13","4","360594146003"
"G36005904146004","15","4","360594146004"
"G36005904147001","9","3","360594147001"
"G36005904147002","12","4","360594147002"
"G36005904147003","10","3","360594147003"
"G36005904148001","12","4","360594148001"
"G36005904148002","9","3","360594148002"
"G36005904148003","11","3","360594148003"
"G36005904148004","11","3","360594148004"
"G36005904148005","13","4","360594148005"
"G36005904148006","8","3","360594148006"
"G36005904148007","20","5","360594148007"
"G36005904149001","9","3","360594149001"
"G36005904149002","15","4","360594149002"
"G36005904149003","7","2","360594149003"
"G36005904149004","14","4","360594149004"
"G36005904149005","10","3","360594149005"
"G36005904149006","11","3","360594149006"
"G36005904150001","9","3","360594150001"
"G36005904150002","15","4","360594150002"
"G36005904150003","16","4","360594150003"
"G36005904150004","15","4","360594150004"
"G36005904150005","12","4","360594150005"
"G36005904151011","10","3","360594151011"
"G36005904151012","15","4","360594151012"
"G36005904151021","5","2","360594151021"
"G36005904151022","5","2","360594151022"
"G36005904151023","6","2","360594151023"
"G36005904151024","6","2","360594151024"
"G36005904151025","9","3","360594151025"
"G36005904152011","7","2","360594152011"
"G36005904152012","8","3","360594152012"
"G36005904152013","11","3","360594152013"
"G36005904152021","11","3","360594152021"
"G36005904152022","8","3","360594152022"
"G36005904152023","9","3","360594152023"
"G36005904152024","5","2","360594152024"
"G36005904153001","12","4","360594153001"
"G36005904153002","11","3","360594153002"
"G36005904153003","14","4","360594153003"
"G36005904153004","9","3","360594153004"
"G36005904153005","18","5","360594153005"
"G36005904153006","13","4","360594153006"
"G36005904154011","11","3","360594154011"
"G36005904154012","13","4","360594154012"
"G36005904154013","8","3","360594154013"
"G36005904154014","17","5","360594154014"
"G36005904154021","7","2","360594154021"
"G36005904154022","7","2","360594154022"
"G36005904154023","12","4","360594154023"
"G36005904155001","11","3","360594155001"
"G36005904155002","14","4","360594155002"
"G36005904156001","8","3","360594156001"
"G36005904156002","11","3","360594156002"
"G36005904156003","10","3","360594156003"
"G36005904156004","8","3","360594156004"
"G36005904156005","10","3","360594156005"
"G36005904156006","14","4","360594156006"
"G36005904157001","7","2","360594157001"
"G36005904157002","12","4","360594157002"
"G36005904157003","14","4","360594157003"
"G36005904157004","12","4","360594157004"
"G36005904158021","9","3","360594158021"
"G36005904158022","10","3","360594158022"
"G36005904158023","8","3","360594158023"
"G36005904158024","16","4","360594158024"
"G36005904158025","11","3","360594158025"
"G36005904160001","11","3","360594160001"
"G36005904160002","10","3","360594160002"
"G36005904160003","11","3","360594160003"
"G36005904160004","14","4","360594160004"
"G36005904161001","13","4","360594161001"
"G36005904161002","9","3","360594161002"
"G36005904161003","18","5","360594161003"
"G36005904161004","15","4","360594161004"
"G36005904162011","12","4","360594162011"
"G36005904162012","16","4","360594162012"
"G36005904162013","11","3","360594162013"
"G36005904162021","20","5","360594162021"
"G36005904162022","25","6","360594162022"
"G36005904162023","17","5","360594162023"
"G36005904162024","16","4","360594162024"
"G36005904163001","6","2","360594163001"
"G36005904163002","5","2","360594163002"
"G36005904163003","4","2","360594163003"
"G36005904163004","6","2","360594163004"
"G36005904164011","12","4","360594164011"
"G36005904164012","11","3","360594164012"
"G36005904164013","13","4","360594164013"
"G36005904164021","10","3","360594164021"
"G36005904164022","10","3","360594164022"
"G36005904165001","27","6","360594165001"
"G36005904165002","11","3","360594165002"
"G36005904165003","12","4","360594165003"
"G36005904165004","9","3","360594165004"
"G36005904165005","9","3","360594165005"
"G36005904166001","6","2","360594166001"
"G36005904166002","24","6","360594166002"
"G36005904166003","4","2","360594166003"
"G36005904166004","8","3","360594166004"
"G36005904166005","5","2","360594166005"
"G36005904166006","7","2","360594166006"
"G36005904167011","10","3","360594167011"
"G36005904167012","11","3","360594167012"
"G36005904167013","7","2","360594167013"
"G36005904167014","14","4","360594167014"
"G36005904167015","14","4","360594167015"
"G36005904167021","28","6","360594167021"
"G36005904167022","24","6","360594167022"
"G36005904167023","20","5","360594167023"
"G36005904168011","7","2","360594168011"
"G36005904168012","10","3","360594168012"
"G36005904168021","22","5","360594168021"
"G36005904168022","13","4","360594168022"
"G36005904169001","7","2","360594169001"
"G36005904169002","6","2","360594169002"
"G36005904169003","5","2","360594169003"
"G36005905170001","9","3","360595170001"
"G36005905170002","3","1","360595170002"
"G36005905170003","6","2","360595170003"
"G36005905171011","16","4","360595171011"
"G36005905171012","22","5","360595171012"
"G36005905171013","16","4","360595171013"
"G36005905171014","22","5","360595171014"
"G36005905171015","21","5","360595171015"
"G36005905171021","9","3","360595171021"
"G36005905171022","14","4","360595171022"
"G36005905172011","24","6","360595172011"
"G36005905172012","18","5","360595172012"
"G36005905172013","22","5","360595172013"
"G36005905172021","21","5","360595172021"
"G36005905172022","11","3","360595172022"
"G36005905173011","7","2","360595173011"
"G36005905173012","46","7","360595173012"
"G36005905173013","15","4","360595173013"
"G36005905173021","29","6","360595173021"
"G36005905173022","18","5","360595173022"
"G36005905173023","22","5","360595173023"
"G36005905173024","9","3","360595173024"
"G36005905174001","5","2","360595174001"
"G36005905174002","3","1","360595174002"
"G36005905174003","7","2","360595174003"
"G36005905174004","5","2","360595174004"
"G36005905174005","5","2","360595174005"
"G36005905175001","8","3","360595175001"
"G36005905175002","9","3","360595175002"
"G36005905175003","9","3","360595175003"
"G36005905176001","18","5","360595176001"
"G36005905176002","6","2","360595176002"
"G36005905176003","12","4","360595176003"
"G36005905176004","7","2","360595176004"
"G36005905177011","1","1","360595177011"
"G36005905177012","1","1","360595177012"
"G36005905177013","1","1","360595177013"
"G36005905177014","1","1","360595177014"
"G36005905177051","1","1","360595177051"
"G36005905178011","2","1","360595178011"
"G36005905178012","2","1","360595178012"
"G36005905178013","1","1","360595178013"
"G36005905178021","6","2","360595178021"
"G36005905178022","11","3","360595178022"
"G36005905178023","7","2","360595178023"
"G36005905179011","9","3","360595179011"
"G36005905179012","10","3","360595179012"
"G36005905179013","13","4","360595179013"
"G36005905179021","10","3","360595179021"
"G36005905180001","9","3","360595180001"
"G36005905180002","12","4","360595180002"
"G36005905180003","19","5","360595180003"
"G36005905180004","22","5","360595180004"
"G36005905180005","10","3","360595180005"
"G36005905180006","12","4","360595180006"
"G36005905181001","11","3","360595181001"
"G36005905181002","4","2","360595181002"
"G36005905181003","9","3","360595181003"
"G36005905182011","1","1","360595182011"
"G36005905182012","2","1","360595182012"
"G36005905182013","1","1","360595182013"
"G36005905182031","7","2","360595182031"
"G36005905182032","2","1","360595182032"
"G36005905182033","3","1","360595182033"
"G36005905182041","3","1","360595182041"
"G36005905182042","9","3","360595182042"
"G36005905182043","3","1","360595182043"
"G36005905183001","3","1","360595183001"
"G36005905183002","13","4","360595183002"
"G36005905183003","2","1","360595183003"
"G36005905183004","7","2","360595183004"
"G36005905184001","6","2","360595184001"
"G36005905184002","8","3","360595184002"
"G36005905184003","6","2","360595184003"
"G36005905185011","2","1","360595185011"
"G36005905185012","5","2","360595185012"
"G36005905185013","3","1","360595185013"
"G36005905185021","9","3","360595185021"
"G36005905185022","7","2","360595185022"
"G36005905185023","6","2","360595185023"
"G36005905186001","5","2","360595186001"
"G36005905186002","5","2","360595186002"
"G36005905186003","4","2","360595186003"
"G36005905186004","3","1","360595186004"
"G36005905187001","5","2","360595187001"
"G36005905187002","8","3","360595187002"
"G36005905187003","7","2","360595187003"
"G36005905187004","7","2","360595187004"
"G36005905187005","9","3","360595187005"
"G36005905187006","9","3","360595187006"
"G36005905188001","7","2","360595188001"
"G36005905188002","7","2","360595188002"
"G36005905188003","5","2","360595188003"
"G36005905189001","28","6","360595189001"
"G36005905189002","14","4","360595189002"
"G36005905189003","14","4","360595189003"
"G36005905189004","19","5","360595189004"
"G36005905189005","12","4","360595189005"
"G36005905189006","15","4","360595189006"
"G36005905190001","15","4","360595190001"
"G36005905190002","17","5","360595190002"
"G36005905190003","10","3","360595190003"
"G36005905190004","22","5","360595190004"
"G36005905190005","13","4","360595190005"
"G36005905190006","20","5","360595190006"
"G36005905191001","13","4","360595191001"
"G36005905191002","14","4","360595191002"
"G36005905191003","17","5","360595191003"
"G36005905191004","14","4","360595191004"
"G36005905191005","15","4","360595191005"
"G36005905191006","18","5","360595191006"
"G36005905192001","9","3","360595192001"
"G36005905192002","14","4","360595192002"
"G36005905192003","16","4","360595192003"
"G36005905192004","9","3","360595192004"
"G36005905192005","13","4","360595192005"
"G36005905192006","15","4","360595192006"
"G36005905193001","22","5","360595193001"
"G36005905193002","16","4","360595193002"
"G36005905193003","14","4","360595193003"
"G36005905193004","14","4","360595193004"
"G36005905193005","14","4","360595193005"
"G36005905194001","14","4","360595194001"
"G36005905194002","14","4","360595194002"
"G36005905194003","16","4","360595194003"
"G36005905194004","15","4","360595194004"
"G36005905195001","15","4","360595195001"
"G36005905195002","19","5","360595195002"
"G36005905195003","13","4","360595195003"
"G36005905195004","13","4","360595195004"
"G36005905195005","9","3","360595195005"
"G36005905196011","8","3","360595196011"
"G36005905196012","16","4","360595196012"
"G36005905196013","10","3","360595196013"
"G36005905196014","10","3","360595196014"
"G36005905196021","7","2","360595196021"
"G36005905196022","8","3","360595196022"
"G36005905197021","5","2","360595197021"
"G36005905197022","6","2","360595197022"
"G36005905197023","7","2","360595197023"
"G36005905197024","7","2","360595197024"
"G36005905197031","8","3","360595197031"
"G36005905197032","7","2","360595197032"
"G36005905197033","9","3","360595197033"
"G36005905197041","6","2","360595197041"
"G36005905197042","8","3","360595197042"
"G36005905197043","13","4","360595197043"
"G36005905198011","9","3","360595198011"
"G36005905198012","9","3","360595198012"
"G36005905198021","11","3","360595198021"
"G36005905198022","7","2","360595198022"
"G36005905198023","8","3","360595198023"
"G36005905198024","13","4","360595198024"
"G36005905199001","12","4","360595199001"
"G36005905199002","13","4","360595199002"
"G36005905199003","14","4","360595199003"
"G36005905199004","12","4","360595199004"
"G36005905199005","8","3","360595199005"
"G36005905200011","48","7","360595200011"
"G36005905200012","11","3","360595200012"
"G36005905200013","10","3","360595200013"
"G36005905200014","20","5","360595200014"
"G36005905200015","12","4","360595200015"
"G36005905200021","10","3","360595200021"
"G36005905200022","12","4","360595200022"
"G36005905200023","19","5","360595200023"
"G36005905200024","9","3","360595200024"
"G36005905201001","6","2","360595201001"
"G36005905201002","18","5","360595201002"
"G36005905201003","8","3","360595201003"
"G36005905201004","5","2","360595201004"
"G36005905201005","7","2","360595201005"
"G36005905202001","20","5","360595202001"
"G36005905202002","17","5","360595202002"
"G36005905202003","15","4","360595202003"
"G36005905202004","12","4","360595202004"
"G36005905203001","24","6","360595203001"
"G36005905203002","GQ","GQ","360595203002"
"G36005905203003","15","4","360595203003"
"G36005905203004","18","5","360595203004"
"G36005905203005","12","4","360595203005"
"G36005905203006","11","3","360595203006"
"G36005905203007","14","4","360595203007"
"G36005905204011","31","6","360595204011"
"G36005905204012","12","4","360595204012"
"G36005905204013","14","4","360595204013"
"G36005905204014","20","5","360595204014"
"G36005905204021","14","4","360595204021"
"G36005905204022","15","4","360595204022"
"G36005905204023","33","7","360595204023"
"G36005905205011","16","4","360595205011"
"G36005905205012","16","4","360595205012"
"G36005905205013","19","5","360595205013"
"G36005905205014","12","4","360595205014"
"G36005905205021","17","5","360595205021"
"G36005905205022","16","4","360595205022"
"G36005905205023","15","4","360595205023"
"G36005905205024","10","3","360595205024"
"G36005905205025","15","4","360595205025"
"G36005905206001","8","3","360595206001"
"G36005905206002","15","4","360595206002"
"G36005905206003","17","5","360595206003"
"G36005905206004","16","4","360595206004"
"G36005905206005","19","5","360595206005"
"G36005905206006","14","4","360595206006"
"G36005905207001","19","5","360595207001"
"G36005905207002","19","5","360595207002"
"G36005905207003","11","3","360595207003"
"G36005905207004","12","4","360595207004"
"G36005905208001","15","4","360595208001"
"G36005905208002","11","3","360595208002"
"G36005905208003","11","3","360595208003"
"G36005905208004","17","5","360595208004"
"G36005905209001","13","4","360595209001"
"G36005905209002","14","4","360595209002"
"G36005905209003","14","4","360595209003"
"G36005905209004","14","4","360595209004"
"G36005905209005","17","5","360595209005"
"G36005905210001","16","4","360595210001"
"G36005905210002","16","4","360595210002"
"G36005905210003","14","4","360595210003"
"G36005905210004","16","4","360595210004"
"G36005905210005","14","4","360595210005"
"G36005905211001","10","3","360595211001"
"G36005905211002","13","4","360595211002"
"G36005905211003","17","5","360595211003"
"G36005905211004","18","5","360595211004"
"G36005905211005","14","4","360595211005"
"G36005905212001","14","4","360595212001"
"G36005905212002","13","4","360595212002"
"G36005905212003","13","4","360595212003"
"G36005905213011","13","4","360595213011"
"G36005905213012","11","3","360595213012"
"G36005905213021","9","3","360595213021"
"G36005905213022","9","3","360595213022"
"G36005905213023","11","3","360595213023"
"G36005905213024","15","4","360595213024"
"G36005905214001","9","3","360595214001"
"G36005905214002","4","2","360595214002"
"G36005905214003","5","2","360595214003"
"G36005905214004","8","3","360595214004"
"G36005905214005","9","3","360595214005"
"G36005905215001","10","3","360595215001"
"G36005905215002","10","3","360595215002"
"G36005905215003","11","3","360595215003"
"G36005905215004","12","4","360595215004"
"G36005905215005","12","4","360595215005"
"G36005905216011","13","4","360595216011"
"G36005905216012","11","3","360595216012"
"G36005905216013","14","4","360595216013"
"G36005905216014","15","4","360595216014"
"G36005905216021","13","4","360595216021"
"G36005905216022","11","3","360595216022"
"G36005905216023","12","4","360595216023"
"G36005905216024","13","4","360595216024"
"G36005905217001","13","4","360595217001"
"G36005905217002","14","4","360595217002"
"G36005905217003","16","4","360595217003"
"G36005905217004","6","2","360595217004"
"G36005905217005","3","1","360595217005"
"G36005905218011","14","4","360595218011"
"G36005905218012","13","4","360595218012"
"G36005905218013","9","3","360595218013"
"G36005905218014","15","4","360595218014"
"G36005905218021","10","3","360595218021"
"G36005905218022","12","4","360595218022"
"G36005905218023","15","4","360595218023"
"G36005905219021","6","2","360595219021"
"G36005905219022","6","2","360595219022"
"G36005905219023","10","3","360595219023"
"G36005905219024","8","3","360595219024"
"G36005905220001","28","6","360595220001"
"G36005905220002","29","6","360595220002"
"G36005905220003","23","6","360595220003"
"G36005905220004","19","5","360595220004"
"G36005905220005","27","6","360595220005"
"G36005905227001","12","4","360595227001"
"G36005905227002","10","3","360595227002"
"G36005905227003","9","3","360595227003"
"G36005909801001","GQ-PH","GQ-PH","360599801001"
"G36005909811001","GQ-PH","GQ-PH","360599811001"
"G36005909821001","GQ-PH","GQ-PH","360599821001"
"G36005909901000","PH","PH","360599901000"
"G36005909902000","PH","PH","360599902000"
"G36005909903010","PH","PH","360599903010"
"G36005909903020","PH","PH","360599903020"
"G36005909904000","PH","PH","360599904000"
"G36006100001001","PH","PH","360610001001"
"G36006100002010","PH","PH","360610002010"
"G36006100002011","4","2","360610002011"
"G36006100002012","5","2","360610002012"
"G36006100002020","PH","PH","360610002020"
"G36006100002021","14","4","360610002021"
"G36006100002022","16","4","360610002022"
"G36006100002023","15","4","360610002023"
"G36006100002024","9","3","360610002024"
"G36006100002025","PH","PH","360610002025"
"G36006100002026","14","4","360610002026"
"G36006100005000","PH","PH","360610005000"
"G36006100005001","PH","PH","360610005001"
"G36006100005002","PH","PH","360610005002"
"G36006100006000","PH","PH","360610006000"
