"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G17011904007003","98","10","171194007003"
"G17011904008011","78","8","171194008011"
"G17011904008012","62","6","171194008012"
"G17011904008021","78","8","171194008021"
"G17011904008022","89","9","171194008022"
"G17011904008023","99","10","171194008023"
"G17011904008024","86","9","171194008024"
"G17011904008025","80","8","171194008025"
"G17011904009031","96","10","171194009031"
"G17011904009032","84","9","171194009032"
"G17011904009033","83","9","171194009033"
"G17011904009041","80","8","171194009041"
"G17011904009042","86","9","171194009042"
"G17011904009511","72","7","171194009511"
"G17011904009512","73","7","171194009512"
"G17011904009513","75","8","171194009513"
"G17011904009521","80","8","171194009521"
"G17011904009522","68","7","171194009522"
"G17011904010001","90","9","171194010001"
"G17011904010002","85","9","171194010002"
"G17011904010003","89","9","171194010003"
"G17011904010004","90","9","171194010004"
"G17011904011011","91","10","171194011011"
"G17011904011012","95","10","171194011012"
"G17011904011013","83","9","171194011013"
"G17011904011021","82","8","171194011021"
"G17011904011022","83","9","171194011022"
"G17011904011023","81","8","171194011023"
"G17011904012001","79","8","171194012001"
"G17011904012002","64","6","171194012002"
"G17011904013001","85","9","171194013001"
"G17011904013002","80","8","171194013002"
"G17011904013003","92","10","171194013003"
"G17011904013004","92","10","171194013004"
"G17011904014001","92","10","171194014001"
"G17011904014002","85","9","171194014002"
"G17011904014003","87","9","171194014003"
"G17011904014004","95","10","171194014004"
"G17011904015001","92","10","171194015001"
"G17011904015002","95","10","171194015002"
"G17011904015003","92","10","171194015003"
"G17011904017011","95","10","171194017011"
"G17011904017012","96","10","171194017012"
"G17011904017211","66","7","171194017211"
"G17011904017212","66","7","171194017212"
"G17011904017221","64","6","171194017221"
"G17011904017222","66","7","171194017222"
"G17011904018001","58","6","171194018001"
"G17011904018002","65","7","171194018002"
"G17011904018003","75","8","171194018003"
"G17011904018004","68","7","171194018004"
"G17011904019011","77","8","171194019011"
"G17011904019012","50","5","171194019012"
"G17011904019051","91","10","171194019051"
"G17011904019052","75","8","171194019052"
"G17011904019053","85","9","171194019053"
"G17011904019054","76","8","171194019054"
"G17011904020001","84","9","171194020001"
"G17011904020002","96","10","171194020002"
"G17011904020003","86","9","171194020003"
"G17011904020004","96","10","171194020004"
"G17011904021001","99","10","171194021001"
"G17011904021002","99","10","171194021002"
"G17011904021003","76","8","171194021003"
"G17011904022001","84","9","171194022001"
"G17011904022002","66","7","171194022002"
"G17011904022003","89","9","171194022003"
"G17011904023001","73","7","171194023001"
"G17011904023002","85","9","171194023002"
"G17011904024001","87","9","171194024001"
"G17011904024002","93","10","171194024002"
"G17011904025001","94","10","171194025001"
"G17011904025002","89","9","171194025002"
"G17011904026001","92","10","171194026001"
"G17011904026002","95","10","171194026002"
"G17011904026003","97","10","171194026003"
"G17011904027011","66","7","171194027011"
"G17011904027012","60","6","171194027012"
"G17011904027013","85","9","171194027013"
"G17011904027014","70","7","171194027014"
"G17011904027211","63","6","171194027211"
"G17011904027212","71","7","171194027212"
"G17011904027213","57","6","171194027213"
"G17011904027214","48","5","171194027214"
"G17011904027215","64","6","171194027215"
"G17011904027221","50","5","171194027221"
"G17011904028011","53","5","171194028011"
"G17011904028012","45","4","171194028012"
"G17011904028031","87","9","171194028031"
"G17011904028032","21","2","171194028032"
"G17011904028041","50","5","171194028041"
"G17011904028042","39","4","171194028042"
"G17011904028051","48","5","171194028051"
"G17011904028052","32","3","171194028052"
"G17011904028053","48","5","171194028053"
"G17011904028054","57","6","171194028054"
"G17011904029001","58","6","171194029001"
"G17011904029002","61","6","171194029002"
"G17011904030011","56","6","171194030011"
"G17011904030012","66","7","171194030012"
"G17011904030013","37","3","171194030013"
"G17011904030014","45","4","171194030014"
"G17011904030021","67","7","171194030021"
"G17011904030022","56","6","171194030022"
"G17011904030023","21","2","171194030023"
"G17011904030024","52","5","171194030024"
"G17011904031011","GQ","GQ","171194031011"
"G17011904031012","55","5","171194031012"
"G17011904031013","26","2","171194031013"
"G17011904031211","40","4","171194031211"
"G17011904031212","37","3","171194031212"
"G17011904031213","43","4","171194031213"
"G17011904031221","27","2","171194031221"
"G17011904031222","44","4","171194031222"
"G17011904032001","74","8","171194032001"
"G17011904032002","84","9","171194032002"
"G17011904032003","79","8","171194032003"
"G17011904033001","82","8","171194033001"
"G17011904033002","90","9","171194033002"
"G17011904033003","82","8","171194033003"
"G17011904034011","62","6","171194034011"
"G17011904034012","73","7","171194034012"
"G17011904034031","74","8","171194034031"
"G17011904034032","77","8","171194034032"
"G17011904034041","86","9","171194034041"
"G17011904034042","62","6","171194034042"
"G17011904035021","67","7","171194035021"
"G17011904035022","67","7","171194035022"
"G17011904035023","53","5","171194035023"
"G17011904035024","37","3","171194035024"
"G17011904035311","38","3","171194035311"
"G17011904035312","56","6","171194035312"
"G17011904035313","53","5","171194035313"
"G17011904035314","64","6","171194035314"
"G17011904035315","77","8","171194035315"
"G17011904035316","62","6","171194035316"
"G17011904035321","40","4","171194035321"
"G17011904035322","26","2","171194035322"
"G17011904035331","50","5","171194035331"
"G17011904035332","56","6","171194035332"
"G17011904035333","58","6","171194035333"
"G17011904035334","38","3","171194035334"
"G17011904035341","42","4","171194035341"
"G17011904035342","51","5","171194035342"
"G17011904036011","45","4","171194036011"
"G17011904036031","51","5","171194036031"
"G17011904036041","52","5","171194036041"
"G17011904036042","72","7","171194036042"
"G17011904036043","76","8","171194036043"
"G17011904036044","85","9","171194036044"
"G17011904037011","25","2","171194037011"
"G17011904037012","26","2","171194037012"
"G17011904037013","34","3","171194037013"
"G17011904037014","64","6","171194037014"
"G17011904037021","24","2","171194037021"
"G17011904037022","32","3","171194037022"
"G17011904037023","52","5","171194037023"
"G17011904037024","49","5","171194037024"
"G17011904038011","49","5","171194038011"
"G17011904038012","62","6","171194038012"
"G17011904038013","31","3","171194038013"
"G17011904038014","55","5","171194038014"
"G17011904038021","62","6","171194038021"
"G17011904038022","85","9","171194038022"
"G17011904038023","64","6","171194038023"
"G17011904038024","65","7","171194038024"
"G17011904040001","99","10","171194040001"
"G17011904040002","98","10","171194040002"
"G17011904040003","81","8","171194040003"
"G17011904040004","99","10","171194040004"
"G17011904041001","94","10","171194041001"
"G17011904041002","83","9","171194041002"
"G17012109516001","62","6","171219516001"
"G17012109516002","89","9","171219516002"
"G17012109516003","85","9","171219516003"
"G17012109516004","79","8","171219516004"
"G17012109517001","53","5","171219517001"
"G17012109517002","73","7","171219517002"
"G17012109517003","90","9","171219517003"
"G17012109518001","87","9","171219518001"
"G17012109518002","95","10","171219518002"
"G17012109518003","93","10","171219518003"
"G17012109519001","78","8","171219519001"
"G17012109519002","92","10","171219519002"
"G17012109519003","83","9","171219519003"
"G17012109520001","84","9","171219520001"
"G17012109520002","88","9","171219520002"
"G17012109520003","70","7","171219520003"
"G17012109520004","92","10","171219520004"
"G17012109521001","95","10","171219521001"
"G17012109521002","97","10","171219521002"
"G17012109521003","90","9","171219521003"
"G17012109522001","90","9","171219522001"
"G17012109522002","80","8","171219522002"
"G17012109522003","65","7","171219522003"
"G17012109522004","78","8","171219522004"
"G17012109523001","77","8","171219523001"
"G17012109523002","77","8","171219523002"
"G17012109523003","76","8","171219523003"
"G17012109523004","91","10","171219523004"
"G17012109524001","76","8","171219524001"
"G17012109524002","84","9","171219524002"
"G17012109524003","83","9","171219524003"
"G17012109525001","99","10","171219525001"
"G17012109525002","97","10","171219525002"
"G17012109525003","100","10","171219525003"
"G17012109525004","98","10","171219525004"
"G17012109526001","97","10","171219526001"
"G17012109526002","99","10","171219526002"
"G17012109526003","98","10","171219526003"
"G17012109527001","93","10","171219527001"
"G17012109527002","96","10","171219527002"
"G17012109527003","96","10","171219527003"
"G17012109527004","90","9","171219527004"
"G17012109527005","98","10","171219527005"
"G17012309611001","89","9","171239611001"
"G17012309611002","75","8","171239611002"
"G17012309611003","53","5","171239611003"
"G17012309612001","91","10","171239612001"
"G17012309612002","79","8","171239612002"
"G17012309612003","87","9","171239612003"
"G17012309613001","77","8","171239613001"
"G17012309613002","68","7","171239613002"
"G17012309614001","83","9","171239614001"
"G17012309614002","72","7","171239614002"
"G17012309615001","80","8","171239615001"
"G17012309615002","81","8","171239615002"
"G17012509563001","81","8","171259563001"
"G17012509563002","74","8","171259563002"
"G17012509563003","79","8","171259563003"
"G17012509564001","84","9","171259564001"
"G17012509564002","84","9","171259564002"
"G17012509564003","82","8","171259564003"
"G17012509565001","87","9","171259565001"
"G17012509565002","87","9","171259565002"
"G17012509565003","85","9","171259565003"
"G17012509565004","97","10","171259565004"
"G17012509565005","96","10","171259565005"
"G17012509566001","75","8","171259566001"
"G17012509566002","92","10","171259566002"
"G17012509566003","91","10","171259566003"
"G17012509567001","87","9","171259567001"
"G17012509567002","59","6","171259567002"
"G17012509567003","92","10","171259567003"
"G17012509568001","84","9","171259568001"
"G17012509568002","90","9","171259568002"
"G17012509568003","92","10","171259568003"
"G17012709701001","82","8","171279701001"
"G17012709701002","87","9","171279701002"
"G17012709701003","71","7","171279701003"
"G17012709701004","64","6","171279701004"
"G17012709702001","88","9","171279702001"
"G17012709702002","83","9","171279702002"
"G17012709702003","94","10","171279702003"
"G17012709702004","89","9","171279702004"
"G17012709703001","60","6","171279703001"
"G17012709703002","95","10","171279703002"
"G17012709703003","84","9","171279703003"
"G17012709704001","96","10","171279704001"
"G17012709704002","93","10","171279704002"
"G17012900101001","66","7","171290101001"
"G17012900101002","88","9","171290101002"
"G17012900101003","34","3","171290101003"
"G17012900101004","50","5","171290101004"
"G17012900101005","63","6","171290101005"
"G17012900102001","68","7","171290102001"
"G17012900102002","62","6","171290102002"
"G17012900103001","68","7","171290103001"
"G17012900103002","82","8","171290103002"
"G17012900103003","52","5","171290103003"
"G17013100401001","45","4","171310401001"
"G17013100401002","77","8","171310401002"
"G17013100401003","54","5","171310401003"
"G17013100401004","74","8","171310401004"
"G17013100401005","79","8","171310401005"
"G17013100402001","98","10","171310402001"
"G17013100402002","72","7","171310402002"
"G17013100402003","92","10","171310402003"
"G17013100402004","90","9","171310402004"
"G17013100402005","65","7","171310402005"
"G17013100403001","79","8","171310403001"
"G17013100403002","90","9","171310403002"
"G17013100403003","75","8","171310403003"
"G17013100403004","73","7","171310403004"
"G17013100404001","67","7","171310404001"
"G17013100404002","82","8","171310404002"
"G17013100404003","86","9","171310404003"
"G17013100404004","82","8","171310404004"
"G17013100404005","81","8","171310404005"
"G17013306001021","27","2","171336001021"
"G17013306001022","36","3","171336001022"
"G17013306001031","53","5","171336001031"
"G17013306001032","58","6","171336001032"
"G17013306001041","28","2","171336001041"
"G17013306001042","33","3","171336001042"
"G17013306004011","55","5","171336004011"
"G17013306004012","29","2","171336004012"
"G17013306004013","70","7","171336004013"
"G17013306004014","36","3","171336004014"
"G17013306004021","55","5","171336004021"
"G17013306004022","39","4","171336004022"
"G17013306004023","32","3","171336004023"
"G17013306005011","60","6","171336005011"
"G17013306005012","27","2","171336005012"
"G17013306005013","46","4","171336005013"
"G17013306005014","58","6","171336005014"
"G17013306005021","57","6","171336005021"
"G17013306005022","50","5","171336005022"
"G17013509573001","92","10","171359573001"
"G17013509573002","85","9","171359573002"
"G17013509573003","81","8","171359573003"
"G17013509574001","98","10","171359574001"
"G17013509574002","58","6","171359574002"
"G17013509574003","82","8","171359574003"
"G17013509575001","79","8","171359575001"
"G17013509575002","78","8","171359575002"
"G17013509575003","63","6","171359575003"
"G17013509575004","86","9","171359575004"
"G17013509576001","78","8","171359576001"
"G17013509576002","40","4","171359576002"
"G17013509576003","59","6","171359576003"
"G17013509577001","85","9","171359577001"
"G17013509577002","84","9","171359577002"
"G17013509578001","97","10","171359578001"
"G17013509578002","96","10","171359578002"
"G17013509578003","95","10","171359578003"
"G17013509579001","65","7","171359579001"
"G17013509579002","86","9","171359579002"
"G17013509579003","75","8","171359579003"
"G17013509579004","85","9","171359579004"
"G17013509579005","90","9","171359579005"
"G17013509580001","89","9","171359580001"
"G17013509580002","89","9","171359580002"
"G17013509580003","93","10","171359580003"
"G17013509580004","GQ-PH","GQ-PH","171359580004"
"G17013509580005","80","8","171359580005"
"G17013709514001","79","8","171379514001"
"G17013709514002","83","9","171379514002"
"G17013709514003","93","10","171379514003"
"G17013709515001","61","6","171379515001"
"G17013709515002","65","7","171379515002"
"G17013709515003","61","6","171379515003"
"G17013709516001","98","10","171379516001"
"G17013709516002","GQ","GQ","171379516002"
"G17013709516003","97","10","171379516003"
"G17013709516004","90","9","171379516004"
"G17013709517001","91","10","171379517001"
"G17013709517002","90","9","171379517002"
"G17013709517003","96","10","171379517003"
"G17013709518001","89","9","171379518001"
"G17013709518002","53","5","171379518002"
"G17013709518003","88","9","171379518003"
"G17013709518004","78","8","171379518004"
"G17013709519001","79","8","171379519001"
"G17013709519002","63","6","171379519002"
"G17013709519003","51","5","171379519003"
"G17013709519004","65","7","171379519004"
"G17013709519005","57","6","171379519005"
"G17013709520001","84","9","171379520001"
"G17013709520002","GQ","GQ","171379520002"
"G17013709521001","93","10","171379521001"
"G17013709521002","69","7","171379521002"
"G17013709521003","70","7","171379521003"
"G17013709521004","76","8","171379521004"
"G17013709522001","63","6","171379522001"
"G17013709522002","68","7","171379522002"
"G17013709522003","83","9","171379522003"
"G17013709523001","75","8","171379523001"
"G17013709523002","74","8","171379523002"
"G17013709523003","91","10","171379523003"
"G17013709523004","85","9","171379523004"
"G17013909769001","55","5","171399769001"
"G17013909769002","71","7","171399769002"
"G17013909769003","56","6","171399769003"
"G17013909769004","62","6","171399769004"
"G17013909770001","81","8","171399770001"
"G17013909770002","86","9","171399770002"
"G17013909770003","92","10","171399770003"
"G17013909771001","77","8","171399771001"
"G17013909771002","83","9","171399771002"
"G17013909771003","45","4","171399771003"
"G17013909772001","90","9","171399772001"
"G17013909772002","71","7","171399772002"
"G17013909772003","90","9","171399772003"
"G17013909772004","81","8","171399772004"
"G17014109607001","39","4","171419607001"
"G17014109607002","44","4","171419607002"
"G17014109607003","76","8","171419607003"
"G17014109608001","63","6","171419608001"
"G17014109608002","60","6","171419608002"
"G17014109608003","78","8","171419608003"
"G17014109608004","79","8","171419608004"
"G17014109609001","60","6","171419609001"
"G17014109609002","84","9","171419609002"
"G17014109609003","94","10","171419609003"
"G17014109609004","68","7","171419609004"
"G17014109610011","62","6","171419610011"
"G17014109610012","64","6","171419610012"
"G17014109610013","74","8","171419610013"
"G17014109610021","53","5","171419610021"
"G17014109610022","68","7","171419610022"
"G17014109611001","72","7","171419611001"
"G17014109611002","73","7","171419611002"
"G17014109611003","83","9","171419611003"
"G17014109612001","50","5","171419612001"
"G17014109612002","79","8","171419612002"
"G17014109612003","70","7","171419612003"
"G17014109612004","73","7","171419612004"
"G17014109612005","65","7","171419612005"
"G17014109613011","51","5","171419613011"
"G17014109613012","42","4","171419613012"
"G17014109613021","50","5","171419613021"
"G17014109613022","39","4","171419613022"
"G17014109614001","64","6","171419614001"
"G17014109614002","74","8","171419614002"
"G17014109614003","90","9","171419614003"
"G17014109614004","77","8","171419614004"
"G17014109614005","57","6","171419614005"
"G17014109615001","49","5","171419615001"
"G17014109615002","81","8","171419615002"
"G17014109615003","85","9","171419615003"
"G17014109615004","94","10","171419615004"
"G17014109615005","56","6","171419615005"
"G17014109615006","50","5","171419615006"
"G17014109616001","83","9","171419616001"
"G17014109616002","80","8","171419616002"
"G17014109616003","90","9","171419616003"
"G17014109617001","41","4","171419617001"
"G17014109617002","81","8","171419617002"
"G17014109617003","61","6","171419617003"
"G17014300002001","99","10","171430002001"
"G17014300002002","100","10","171430002002"
"G17014300003001","99","10","171430003001"
"G17014300003002","100","10","171430003002"
"G17014300006001","100","10","171430006001"
"G17014300006002","97","10","171430006002"
"G17014300006003","99","10","171430006003"
"G17014300006004","79","8","171430006004"
"G17014300009001","90","9","171430009001"
"G17014300009002","90","9","171430009002"
"G17014300012001","76","8","171430012001"
"G17014300012002","70","7","171430012002"
"G17014300013001","100","10","171430013001"
"G17014300013002","100","10","171430013002"
"G17014300015001","99","10","171430015001"
"G17014300015002","100","10","171430015002"
"G17014300016001","94","10","171430016001"
"G17014300016002","94","10","171430016002"
"G17014300016003","77","8","171430016003"
"G17014300018001","96","10","171430018001"
"G17014300018002","92","10","171430018002"
"G17014300018003","96","10","171430018003"
"G17014300019001","78","8","171430019001"
"G17014300020001","53","5","171430020001"
"G17014300020002","GQ","GQ","171430020002"
"G17014300021001","94","10","171430021001"
"G17014300021002","96","10","171430021002"
"G17014300021003","79","8","171430021003"
"G17014300021004","100","10","171430021004"
"G17014300021005","97","10","171430021005"
"G17014300022001","75","8","171430022001"
"G17014300022002","78","8","171430022002"
"G17014300022003","95","10","171430022003"
"G17014300022004","91","10","171430022004"
"G17014300022005","85","9","171430022005"
"G17014300023001","65","7","171430023001"
"G17014300023002","81","8","171430023002"
"G17014300023003","65","7","171430023003"
"G17014300024001","82","8","171430024001"
"G17014300024002","92","10","171430024002"
"G17014300024003","95","10","171430024003"
"G17014300024004","90","9","171430024004"
"G17014300025001","89","9","171430025001"
"G17014300025002","96","10","171430025002"
"G17014300025003","95","10","171430025003"
"G17014300025004","74","8","171430025004"
"G17014300026001","69","7","171430026001"
"G17014300026002","89","9","171430026002"
"G17014300027011","83","9","171430027011"
"G17014300027012","82","8","171430027012"
"G17014300027013","75","8","171430027013"
"G17014300027021","95","10","171430027021"
"G17014300027022","71","7","171430027022"
"G17014300027023","75","8","171430027023"
"G17014300027024","76","8","171430027024"
"G17014300028001","70","7","171430028001"
"G17014300028002","68","7","171430028002"
"G17014300028003","84","9","171430028003"
"G17014300029001","67","7","171430029001"
"G17014300029002","84","9","171430029002"
"G17014300029003","50","5","171430029003"
"G17014300030001","70","7","171430030001"
"G17014300030002","60","6","171430030002"
"G17014300030003","82","8","171430030003"
"G17014300030004","65","7","171430030004"
"G17014300030005","76","8","171430030005"
"G17014300031011","78","8","171430031011"
"G17014300031012","72","7","171430031012"
"G17014300031013","57","6","171430031013"
"G17014300031031","45","4","171430031031"
"G17014300031032","75","8","171430031032"
"G17014300031033","58","6","171430031033"
"G17014300031041","56","6","171430031041"
"G17014300031042","40","4","171430031042"
"G17014300032001","62","6","171430032001"
"G17014300032002","75","8","171430032002"
"G17014300032003","61","6","171430032003"
"G17014300032004","59","6","171430032004"
"G17014300033001","28","2","171430033001"
"G17014300033002","48","5","171430033002"
"G17014300034021","37","3","171430034021"
"G17014300034022","46","4","171430034022"
"G17014300034031","34","3","171430034031"
"G17014300034032","89","9","171430034032"
"G17014300034041","50","5","171430034041"
"G17014300034042","29","2","171430034042"
"G17014300034043","37","3","171430034043"
"G17014300034044","8","1","171430034044"
"G17014300036011","65","7","171430036011"
"G17014300036012","64","6","171430036012"
"G17014300036021","77","8","171430036021"
"G17014300036022","89","9","171430036022"
"G17014300036023","87","9","171430036023"
"G17014300036024","54","5","171430036024"
"G17014300036025","82","8","171430036025"
"G17014300037001","40","4","171430037001"
"G17014300037002","38","3","171430037002"
"G17014300038001","66","7","171430038001"
"G17014300038002","80","8","171430038002"
"G17014300039001","72","7","171430039001"
"G17014300039002","19","2","171430039002"
"G17014300039003","29","2","171430039003"
"G17014300039004","66","7","171430039004"
"G17014300040001","47","4","171430040001"
"G17014300040002","66","7","171430040002"
"G17014300040003","69","7","171430040003"
"G17014300041011","24","2","171430041011"
"G17014300041012","39","4","171430041012"
"G17014300041013","46","4","171430041013"
"G17014300041014","49","5","171430041014"
"G17014300041021","82","8","171430041021"
"G17014300041022","98","10","171430041022"
"G17014300042001","80","8","171430042001"
"G17014300042002","77","8","171430042002"
"G17014300042003","79","8","171430042003"
"G17014300043001","92","10","171430043001"
"G17014300043002","91","10","171430043002"
"G17014300044001","84","9","171430044001"
"G17014300044002","93","10","171430044002"
"G17014300044003","86","9","171430044003"
"G17014300044004","85","9","171430044004"
"G17014300045001","GQ","GQ","171430045001"
"G17014300045002","81","8","171430045002"
"G17014300045003","66","7","171430045003"
"G17014300045004","92","10","171430045004"
"G17014300046001","74","8","171430046001"
"G17014300046002","74","8","171430046002"
"G17014300046003","77","8","171430046003"
"G17014300046004","81","8","171430046004"
"G17014300048011","41","4","171430048011"
"G17014300048012","55","5","171430048012"
"G17014300048013","65","7","171430048013"
"G17014300048021","95","10","171430048021"
"G17014300048022","67","7","171430048022"
"G17014300048023","85","9","171430048023"
"G17014300049011","62","6","171430049011"
"G17014300049012","81","8","171430049012"
"G17014300049013","82","8","171430049013"
"G17014300049014","61","6","171430049014"
"G17014300049021","48","5","171430049021"
"G17014300049022","72","7","171430049022"
"G17014300049023","46","4","171430049023"
"G17014300050001","100","10","171430050001"
"G17014300050002","99","10","171430050002"
"G17014300050003","99","10","171430050003"
"G17014300051001","100","10","171430051001"
"G17014300051002","100","10","171430051002"
"G17014300051003","100","10","171430051003"
"G17014500301001","71","7","171450301001"
"G17014500301002","71","7","171450301002"
"G17014500301003","83","9","171450301003"
"G17014500301004","88","9","171450301004"
"G17014500302001","81","8","171450302001"
"G17014500302002","68","7","171450302002"
"G17014500302003","GQ","GQ","171450302003"
"G17014500302004","99","10","171450302004"
"G17014500302005","96","10","171450302005"
"G17014500302006","84","9","171450302006"
"G17014500303001","55","5","171450303001"
"G17014500303002","89","9","171450303002"
"G17014500303003","90","9","171450303003"
"G17014500304001","90","9","171450304001"
"G17014500304002","83","9","171450304002"
"G17014500304003","99","10","171450304003"
"G17014500305001","81","8","171450305001"
"G17014500305002","60","6","171450305002"
"G17014500306001","93","10","171450306001"
"G17014500306002","83","9","171450306002"
"G17014500306003","96","10","171450306003"
"G17014500306004","95","10","171450306004"
"G17014709545001","76","8","171479545001"
"G17014709545002","40","4","171479545002"
"G17014709545003","77","8","171479545003"
"G17014709545004","38","3","171479545004"
"G17014709546001","44","4","171479546001"
"G17014709546002","76","8","171479546002"
"G17014709546003","61","6","171479546003"
"G17014709546004","67","7","171479546004"
"G17014709546005","71","7","171479546005"
"G17014709547001","86","9","171479547001"
"G17014709547002","83","9","171479547002"
"G17014709547003","83","9","171479547003"
"G17014709547004","78","8","171479547004"
"G17014709548001","47","4","171479548001"
"G17014709548002","87","9","171479548002"
"G17014709548003","71","7","171479548003"
"G17014709548004","65","7","171479548004"
"G17014909524001","93","10","171499524001"
"G17014909524002","83","9","171499524002"
"G17014909524003","88","9","171499524003"
"G17014909524004","85","9","171499524004"
"G17014909525001","83","9","171499525001"
"G17014909525002","90","9","171499525002"
"G17014909525003","85","9","171499525003"
"G17014909526001","63","6","171499526001"
"G17014909526002","92","10","171499526002"
"G17014909526003","88","9","171499526003"
"G17014909526004","82","8","171499526004"
"G17014909526005","96","10","171499526005"
"G17014909527001","89","9","171499527001"
"G17014909527002","91","10","171499527002"
"G17014909527003","59","6","171499527003"
"G17014909527004","92","10","171499527004"
"G17014909527005","73","7","171499527005"
"G17014909528001","79","8","171499528001"
"G17014909528002","86","9","171499528002"
"G17014909528003","95","10","171499528003"
"G17015109712001","89","9","171519712001"
"G17015109712002","66","7","171519712002"
"G17015109713001","69","7","171519713001"
"G17015109713002","91","10","171519713002"
"G17015309710001","92","10","171539710001"
"G17015309710002","93","10","171539710002"
"G17015309710003","80","8","171539710003"
"G17015309710004","99","10","171539710004"
"G17015309711001","93","10","171539711001"
"G17015309711002","100","10","171539711002"
"G17015309711003","92","10","171539711003"
"G17015509545001","78","8","171559545001"
"G17015509545002","85","9","171559545002"
"G17015509545003","75","8","171559545003"
"G17015509545004","63","6","171559545004"
"G17015509546001","64","6","171559546001"
"G17015509546002","60","6","171559546002"
"G17015509546003","50","5","171559546003"
"G17015509546004","76","8","171559546004"
"G17015709505001","95","10","171579505001"
"G17015709505002","72","7","171579505002"
"G17015709505003","62","6","171579505003"
"G17015709506001","100","10","171579506001"
"G17015709506002","67","7","171579506002"
"G17015709506003","89","9","171579506003"
"G17015709506004","76","8","171579506004"
"G17015709506005","79","8","171579506005"
"G17015709507001","95","10","171579507001"
"G17015709507002","71","7","171579507002"
"G17015709507003","86","9","171579507003"
"G17015709508001","75","8","171579508001"
"G17015709508002","71","7","171579508002"
"G17015709508003","67","7","171579508003"
"G17015709508004","62","6","171579508004"
"G17015709509001","83","9","171579509001"
"G17015709509002","56","6","171579509002"
"G17015709509003","54","5","171579509003"
"G17015709509004","88","9","171579509004"
"G17015709510001","75","8","171579510001"
"G17015709510002","71","7","171579510002"
"G17015709510003","53","5","171579510003"
"G17015709511001","82","8","171579511001"
"G17015709511002","74","8","171579511002"
"G17015709511003","72","7","171579511003"
"G17015709511004","86","9","171579511004"
"G17015709512011","74","8","171579512011"
"G17015709512012","93","10","171579512012"
"G17015709512021","GQ","GQ","171579512021"
"G17015709513001","85","9","171579513001"
"G17015709513002","75","8","171579513002"
"G17015709513003","89","9","171579513003"
"G17015709513004","84","9","171579513004"
"G17015909779001","74","8","171599779001"
"G17015909779002","53","5","171599779002"
"G17015909779003","43","4","171599779003"
"G17015909779004","94","10","171599779004"
"G17015909780001","100","10","171599780001"
"G17015909780002","99","10","171599780002"
"G17015909781001","75","8","171599781001"
"G17015909781002","88","9","171599781002"
"G17015909781003","82","8","171599781003"
"G17015909782001","81","8","171599782001"
"G17015909782002","88","9","171599782002"
"G17015909783001","70","7","171599783001"
"G17015909783002","64","6","171599783002"
"G17015909783003","71","7","171599783003"
"G17015909783004","95","10","171599783004"
"G17016100201011","81","8","171610201011"
"G17016100201012","52","5","171610201012"
"G17016100201021","46","4","171610201021"
"G17016100201022","39","4","171610201022"
"G17016100201031","59","6","171610201031"
"G17016100202001","63","6","171610202001"
"G17016100202002","83","9","171610202002"
"G17016100202003","89","9","171610202003"
"G17016100203011","66","7","171610203011"
"G17016100203012","79","8","171610203012"
"G17016100203021","83","9","171610203021"
"G17016100203022","60","6","171610203022"
"G17016100204001","64","6","171610204001"
"G17016100204002","GQ","GQ","171610204002"
"G17016100204003","89","9","171610204003"
"G17016100204004","72","7","171610204004"
"G17016100204005","48","5","171610204005"
"G17016100206001","89","9","171610206001"
"G17016100206002","95","10","171610206002"
"G17016100207001","96","10","171610207001"
"G17016100207002","85","9","171610207002"
"G17016100208001","83","9","171610208001"
"G17016100208002","80","8","171610208002"
"G17016100208003","68","7","171610208003"
"G17016100209001","56","6","171610209001"
"G17016100209002","86","9","171610209002"
"G17016100209003","72","7","171610209003"
"G17016100209004","88","9","171610209004"
"G17016100209005","72","7","171610209005"
"G17016100210001","68","7","171610210001"
"G17016100210002","83","9","171610210002"
"G17016100211001","66","7","171610211001"
"G17016100211002","38","3","171610211002"
"G17016100212001","65","7","171610212001"
"G17016100212002","72","7","171610212002"
"G17016100212003","70","7","171610212003"
"G17016100212004","45","4","171610212004"
"G17016100213001","75","8","171610213001"
"G17016100213002","80","8","171610213002"
"G17016100214001","85","9","171610214001"
"G17016100215001","72","7","171610215001"
"G17016100215002","63","6","171610215002"
"G17016100215003","79","8","171610215003"
"G17016100216001","80","8","171610216001"
"G17016100216002","70","7","171610216002"
"G17016100216003","68","7","171610216003"
"G17016100217001","85","9","171610217001"
"G17016100217002","91","10","171610217002"
"G17016100217003","78","8","171610217003"
"G17016100217004","92","10","171610217004"
"G17016100218001","73","7","171610218001"
"G17016100218002","51","5","171610218002"
"G17016100218003","51","5","171610218003"
"G17016100219001","92","10","171610219001"
"G17016100220001","63","6","171610220001"
"G17016100220002","55","5","171610220002"
"G17016100220003","69","7","171610220003"
"G17016100221001","75","8","171610221001"
"G17016100221002","64","6","171610221002"
"G17016100222001","76","8","171610222001"
"G17016100222002","81","8","171610222002"
"G17016100222003","90","9","171610222003"
"G17016100222004","93","10","171610222004"
"G17016100223001","96","10","171610223001"
"G17016100223002","93","10","171610223002"
"G17016100226001","97","10","171610226001"
"G17016100226002","100","10","171610226002"
"G17016100226003","94","10","171610226003"
"G17016100228001","89","9","171610228001"
